reporting_dt,application_id,predict_proba_0,predict_proba_1
2023-07-22,51612722,0.7940124113767912,0.20598758862320882
2023-09-15,53085313,0.8660906894839121,0.13390931051608787
2023-09-04,52560901,0.9178679373412507,0.08213206265874924
2023-08-29,52614183,0.7570433574739491,0.2429566425260509
2023-08-17,52279686,0.7434441026046363,0.2565558973953636
2023-08-04,51927550,0.6837696336919272,0.3162303663080727
2023-08-28,52586338,0.7360883273201301,0.2639116726798699
2023-07-23,51634230,0.7758066637503531,0.22419333624964682
2023-07-22,51609872,0.7063206552082459,0.2936793447917541
2023-08-02,51894650,0.7443890414893498,0.2556109585106502
2023-08-11,52126242,0.8981796497318345,0.10182035026816547
2023-09-06,52838290,0.9037978452739123,0.0962021547260877
2023-09-11,52977740,0.8911146891733588,0.10888531082664124
2023-08-13,52153798,0.8148075863154209,0.18519241368457903
2023-07-30,51817045,0.7412004316247425,0.2587995683752576
2023-09-10,52934531,0.7870162798487784,0.2129837201512216
2023-08-01,51850439,0.848072486289053,0.151927513710947
2023-08-31,52657517,0.7492884638586217,0.25071153614137826
2023-09-16,53119467,0.7064237655804588,0.29357623441954117
2023-08-12,52136843,0.5271629357545693,0.47283706424543065
2023-08-14,52201622,0.7181997004129994,0.2818002995870006
2023-08-14,52189571,0.7250697159090289,0.27493028409097114
2023-08-23,52424552,0.6887759051174295,0.3112240948825705
2023-08-29,52599990,0.907260248028558,0.09273975197144206
2023-09-12,52986368,0.6729080682495048,0.3270919317504952
2023-08-24,52464087,0.8727559635129449,0.12724403648705507
2023-09-05,52818851,0.7024820424099187,0.2975179575900813
2023-08-29,52601216,0.7774743047547269,0.22252569524527313
2023-08-10,52079357,0.5922798552333428,0.40772014476665724
2023-09-11,52983569,0.8592732921036342,0.14072670789636574
2023-08-15,52210190,0.7452825937302089,0.2547174062697911
2023-09-05,52797613,0.7043005617312542,0.2956994382687458
2023-07-26,51709968,0.9121447252825355,0.0878552747174645
2023-09-13,52445274,0.8028286205537943,0.19717137944620564
2023-08-29,52601990,0.8652775356754335,0.13472246432456644
2023-08-19,52333943,0.5405556791205751,0.4594443208794249
2023-08-16,52244295,0.7306269468298671,0.26937305317013294
2023-09-06,52838781,0.6817403242310487,0.3182596757689513
2023-08-31,52662693,0.7984707181750461,0.20152928182495392
2023-09-14,53060403,0.7711033406227246,0.2288966593772755
2023-08-09,52067673,0.5202369647993599,0.47976303520064006
2023-08-01,51872496,0.6394761138631007,0.3605238861368994
2023-08-14,52179528,0.8426277603281613,0.15737223967183864
2023-08-16,52230906,0.6819128882070127,0.3180871117929874
2023-08-21,52362676,0.7331235089938022,0.26687649100619787
2023-09-15,53076148,0.84005421065991,0.15994578934008996
2023-09-13,53039343,0.8666413933682275,0.1333586066317725
2023-07-19,51535600,0.7931012472467648,0.20689875275323524
2023-08-28,52576876,0.7518086792144081,0.24819132078559192
2023-09-11,52964758,0.7585730613520536,0.24142693864794643
2023-09-11,52983902,0.5420500657326017,0.45794993426739833
2023-09-11,52984482,0.7818702667297515,0.21812973327024857
2023-08-25,52478368,0.8028894632240429,0.19711053677595716
2023-09-17,53127072,0.8123880323672187,0.18761196763278135
2023-08-30,52649560,0.8145784450529155,0.18542155494708445
2023-09-15,53072857,0.8289477332392765,0.17105226676072352
2023-08-13,52160626,0.83972128003785,0.16027871996215004
2023-08-11,52116022,0.8272015301231868,0.1727984698768133
2023-09-05,52806599,0.7938464704808862,0.2061535295191138
2023-09-12,52994186,0.8510286322697882,0.14897136773021183
2023-09-15,53082628,0.8345682980256054,0.16543170197439458
2023-09-13,53016153,0.8299697810803733,0.17003021891962666
2023-07-31,51821274,0.5540839489932967,0.44591605100670334
2023-08-16,52250149,0.8805014528115294,0.1194985471884706
2023-08-27,52534420,0.687881639301494,0.31211836069850596
2023-09-07,52849616,0.9093091518580588,0.09069084814194121
2023-08-29,52619296,0.8719967488715739,0.12800325112842614
2023-09-09,52907707,0.8307516679375615,0.16924833206243847
2023-09-10,52956751,0.5595559778900627,0.4404440221099373
2023-08-30,52631373,0.867845870631073,0.13215412936892695
2023-08-14,52188270,0.8803954966115103,0.11960450338848967
2023-08-13,52170969,0.8634462451448252,0.13655375485517482
2023-08-27,52536899,0.8293444768321159,0.17065552316788415
2023-08-24,52455933,0.8550683756947669,0.14493162430523313
2023-09-13,53020552,0.7327650711702977,0.26723492882970235
2023-09-08,52901750,0.688942204300149,0.31105779569985104
2023-08-14,52194821,0.9055339566593547,0.09446604334064537
2023-08-09,52065488,0.6891144936302878,0.3108855063697122
2023-08-28,52591487,0.8421932751764419,0.15780672482355804
2023-09-09,52924029,0.9152920111495249,0.08470798885047513
2023-08-21,52365006,0.7272142839213531,0.2727857160786469
2023-09-03,52757937,0.7449373306144973,0.25506266938550276
2023-08-04,51927235,0.6156806807608103,0.3843193192391897
2023-08-30,52644016,0.8812322169720028,0.11876778302799718
2023-09-06,52829495,0.9007483199122276,0.09925168008777245
2023-08-25,52495305,0.6034264198659689,0.39657358013403116
2023-08-15,52204001,0.8701181851938842,0.12988181480611577
2023-08-12,52147492,0.584023068330565,0.41597693166943495
2023-08-14,52182699,0.8522964574659178,0.1477035425340823
2023-08-26,52525606,0.7389941055864351,0.2610058944135649
2023-08-27,52541464,0.7943862357905174,0.20561376420948263
2023-08-04,51944258,0.8420450011092218,0.15795499889077821
2023-09-05,52817802,0.8523327028201307,0.14766729717986923
2023-08-18,52293729,0.8152222181881026,0.18477778181189736
2023-08-17,52265803,0.8799879746073435,0.12001202539265654
2023-07-24,51663555,0.8322315329891748,0.16776846701082512
2023-08-26,52519846,0.6701497113885277,0.3298502886114723
2023-08-04,51935495,0.8926893774329357,0.10731062256706421
2023-09-12,53008898,0.7559803806687678,0.24401961933123217
2023-08-10,52092088,0.7577895379062648,0.24221046209373523
2023-08-23,52426866,0.7449373306144973,0.25506266938550276
2023-08-31,52677812,0.8947426948390752,0.10525730516092481
2023-08-21,52363252,0.7195814577699974,0.2804185422300026
2023-07-24,51648305,0.8403073818560192,0.15969261814398084
2023-09-09,52926897,0.8515120023494261,0.14848799765057386
2023-09-07,52874415,0.8783591695621796,0.12164083043782034
2023-09-01,52697632,0.839872948612755,0.16012705138724503
2023-07-26,51707116,0.8295017688697016,0.17049823113029836
2023-09-12,53005991,0.910164245082718,0.08983575491728202
2023-09-06,51896276,0.9217012916959525,0.07829870830404753
2023-07-29,51790392,0.7014506026726653,0.29854939732733465
2023-08-31,52662290,0.5512843926730933,0.44871560732690674
2023-08-31,52662018,0.8486951826458237,0.1513048173541763
2023-09-01,52698418,0.6973966226750878,0.3026033773249121
2023-08-29,52616040,0.8061630974580777,0.19383690254192232
2023-08-18,52295977,0.5625062281361208,0.4374937718638792
2023-07-30,51806224,0.792926510665466,0.20707348933453398
2023-08-25,52482559,0.7885524914167648,0.2114475085832353
2023-07-25,51683443,0.843111903322735,0.15688809667726494
2023-07-25,51672542,0.8654430781891648,0.1345569218108352
2023-09-04,52784455,0.9030251383623145,0.09697486163768552
2023-08-19,52310740,0.6738241587674856,0.32617584123251436
2023-08-15,52209438,0.7708543031830775,0.22914569681692248
2023-08-03,51897277,0.8406811416737539,0.1593188583262461
2023-07-24,51646943,0.6357873399775626,0.3642126600224374
2023-08-11,52122966,0.7091432927594838,0.2908567072405161
2023-08-02,51885426,0.8967002581422606,0.10329974185773942
2023-08-23,52433747,0.7510355296856643,0.24896447031433566
2023-08-26,52525827,0.5879000248156464,0.4120999751843536
2023-08-16,52235489,0.7840289458680936,0.21597105413190637
2023-08-06,51979859,0.8772582864558012,0.12274171354419883
2023-08-15,52229483,0.743272160265352,0.2567278397346479
2023-08-12,52138938,0.7698456814535393,0.2301543185464608
2023-08-30,52638175,0.8201059185421009,0.17989408145789912
2023-08-12,52146872,0.7637081887877964,0.23629181121220355
2023-08-21,52375941,0.8137536986695862,0.18624630133041378
2023-08-26,52506528,0.7064610662005486,0.2935389337994514
2023-08-03,51911158,0.831475177339028,0.16852482266097205
2023-07-26,51704916,0.6639557867980205,0.3360442132019795
2023-08-20,52352483,0.9142652304546538,0.08573476954534624
2023-09-09,52922191,0.7452825937302089,0.2547174062697911
2023-09-05,52802322,0.8339909681522972,0.16600903184770283
2023-08-07,52023205,0.8779478709278775,0.12205212907212246
2023-09-10,52944040,0.7668498394258821,0.23315016057411786
2023-09-05,52797314,0.8393503339643776,0.1606496660356224
2023-09-07,52872783,0.7845626890455238,0.21543731095447619
2023-09-04,52777891,0.742386959468669,0.25761304053133105
2023-08-27,52539531,0.7474358782828028,0.25256412171719717
2023-08-18,52293928,0.7807046976722098,0.2192953023277902
2023-08-28,52588236,0.7986289409916398,0.20137105900836016
2023-08-25,52501259,0.8852480113967113,0.11475198860328871
2023-09-14,53053380,0.7065076624706546,0.29349233752934545
2023-08-09,52071908,0.7201879699384821,0.27981203006151795
2023-08-26,52510948,0.7080143426136811,0.2919856573863188
2023-09-13,53017323,0.7486046580477723,0.25139534195222774
2023-08-02,51896328,0.9073833755895724,0.09261662441042767
2023-08-28,52582202,0.8583659343349086,0.14163406566509135
2023-09-07,52849306,0.7046737910022138,0.2953262089977862
2023-08-30,52626981,0.8933550240321427,0.10664497596785724
2023-07-25,51681106,0.8471158104258685,0.15288418957413152
2023-08-26,52520255,0.8935382642085533,0.10646173579144666
2023-08-23,52442640,0.8171048731539431,0.18289512684605694
2023-08-05,51957837,0.8775978447937658,0.12240215520623425
2023-09-08,52880814,0.6308032296547258,0.3691967703452742
2023-08-11,52116515,0.8384216584234766,0.1615783415765234
2023-09-02,52735872,0.7409524578062421,0.25904754219375786
2023-08-30,52640917,0.8625879268518558,0.13741207314814416
2023-08-05,51972360,0.8131412982089674,0.1868587017910326
2023-08-03,51889916,0.7241889246904223,0.27581107530957766
2023-09-06,52823161,0.7577895379062648,0.24221046209373523
2023-08-13,52157012,0.7072954855174649,0.29270451448253515
2023-08-19,52310989,0.8521856677633551,0.1478143322366449
2023-07-31,51834538,0.8987440214312887,0.10125597856871123
2023-08-17,52259071,0.7713073059134677,0.22869269408653226
2023-08-20,52345004,0.8023204429254246,0.19767955707457543
2023-08-02,51894198,0.7425146506596311,0.25748534934036893
2023-09-08,52880005,0.8601287998614205,0.13987120013857948
2023-08-24,52464198,0.6641342383007305,0.33586576169926957
2023-08-20,52345215,0.8486808894390372,0.1513191105609628
2023-08-19,52310421,0.7910429571831782,0.20895704281682184
2023-08-30,52629319,0.7702655390222432,0.22973446097775685
2023-09-08,52894397,0.8206542808870935,0.17934571911290653
2023-08-08,52050344,0.7698208767037366,0.23017912329626342
2023-09-06,52830087,0.8539525022680874,0.1460474977319126
2023-08-21,52363877,0.7013504882232481,0.2986495117767519
2023-09-05,52810118,0.8533332410931183,0.1466667589068818
2023-07-30,51813403,0.8579265604317228,0.14207343956827717
2023-08-12,52141506,0.7847235427184261,0.21527645728157385
2023-08-20,52344036,0.9068050945375302,0.0931949054624698
2023-07-25,51679996,0.6762230658984588,0.3237769341015412
2023-08-09,52060924,0.7898343081048054,0.21016569189519466
2023-09-03,52761737,0.8462508320250783,0.1537491679749217
2023-08-05,51966762,0.7090941373905946,0.29090586260940543
2023-09-17,53139027,0.7482159305006268,0.25178406949937315
2023-08-06,51981026,0.8876010171408314,0.11239898285916862
2023-08-28,52576976,0.7781101496734214,0.2218898503265786
2023-09-01,52687494,0.9081987513946413,0.09180124860535864
2023-08-10,52100583,0.844308641081616,0.155691358918384
2023-09-08,52899262,0.8299732719396598,0.1700267280603403
2023-08-02,51876647,0.7096686081071579,0.2903313918928421
2023-09-10,52948712,0.7080143426136811,0.2919856573863188
2023-09-14,53042444,0.7767996907271959,0.2232003092728041
2023-08-06,51996319,0.7474358782828028,0.25256412171719717
2023-09-07,52854724,0.7031644122006768,0.2968355877993231
2023-08-01,51674623,0.8146475504053539,0.1853524495946461
2023-07-30,51808489,0.7438988571966332,0.2561011428033669
2023-08-15,52209625,0.8528582006638429,0.1471417993361571
2023-08-30,52632966,0.7538735015026765,0.2461264984973235
2023-08-18,52282869,0.679225613692682,0.3207743863073181
2023-08-13,52155937,0.8545940502118153,0.14540594978818466
2023-09-15,53082442,0.6869704726919819,0.31302952730801814
2023-07-30,51803004,0.8874649662836369,0.1125350337163631
2023-08-10,52077969,0.7681158253238234,0.23188417467617667
2023-07-22,51600968,0.7516689904086644,0.24833100959133564
2023-08-06,51995263,0.8486892788766154,0.1513107211233846
2023-08-18,52294524,0.7193899666534864,0.2806100333465135
2023-08-19,52319255,0.7318198784543486,0.2681801215456514
2023-08-29,52602562,0.7885180382960084,0.2114819617039916
2023-08-23,52430291,0.7568952357485095,0.24310476425149052
2023-08-12,52129177,0.8150308859267121,0.18496911407328787
2023-08-01,51852910,0.8344168299821779,0.1655831700178221
2023-08-18,52286937,0.8695372961753833,0.13046270382461664
2023-08-18,52290761,0.7424951857237085,0.25750481427629146
2023-08-25,52497665,0.6961413156776142,0.30385868432238583
2023-09-08,52899377,0.862472128382888,0.13752787161711202
2023-08-29,52599013,0.8284651484398212,0.1715348515601788
2023-08-28,52582687,0.6335024616730573,0.3664975383269426
2023-09-02,52722093,0.8302299995796187,0.16977000042038132
2023-09-14,53054463,0.8867569258067829,0.11324307419321712
2023-08-28,52570089,0.6361730561384906,0.3638269438615093
2023-09-09,52908714,0.7856184140961933,0.21438158590380674
2023-08-15,52225337,0.7820196643128574,0.2179803356871426
2023-09-06,52306182,0.8717962525447285,0.12820374745527158
2023-08-22,52414765,0.7649214714242932,0.2350785285757068
2023-08-07,52004373,0.8835221342597244,0.11647786574027567
2023-09-06,52829545,0.8339227034619506,0.16607729653804934
2023-09-05,52800091,0.8107887611885508,0.18921123881144922
2023-08-04,51942779,0.9050729816560685,0.09492701834393148
2023-09-07,52872924,0.9050887114039643,0.09491128859603566
2023-08-01,51861413,0.9120860179511451,0.08791398204885495
2023-09-06,52840460,0.8235864284298693,0.17641357157013068
2023-08-26,52522424,0.8189989884091762,0.18100101159082382
2023-07-20,51543787,0.9027617414760697,0.09723825852393031
2023-09-05,52803521,0.8484036937569146,0.15159630624308543
2023-09-07,52861357,0.8871103695467222,0.11288963045327782
2023-09-08,52887817,0.793328944118441,0.206671055881559
2023-09-03,52754894,0.6464374683570064,0.3535625316429935
2023-08-10,52085830,0.757377900650044,0.24262209934995602
2023-08-05,51972100,0.872388738148156,0.12761126185184402
2023-09-02,52718046,0.9066939133600999,0.09330608663990014
2023-08-29,52611427,0.7522255335228967,0.24777446647710338
2023-08-20,52347390,0.7962877284381404,0.20371227156185956
2023-09-11,52969268,0.8158269812957939,0.1841730187042061
2023-08-14,52185516,0.7928637651391801,0.20713623486081995
2023-09-12,52995206,0.7882054641849359,0.2117945358150641
2023-09-14,53045773,0.8879512793944375,0.11204872060556247
2023-07-28,51746268,0.8593750058472911,0.14062499415270893
2023-08-15,52211109,0.8183315562785363,0.1816684437214637
2023-08-26,52524188,0.8847877839589148,0.1152122160410852
2023-08-01,51869629,0.8636549278573199,0.13634507214268013
2023-09-02,52727137,0.772212014091341,0.22778798590865904
2023-07-31,51838959,0.7963937694974591,0.20360623050254087
2023-09-04,52787353,0.6870232309340573,0.31297676906594274
2023-07-24,51649349,0.7380356311008479,0.2619643688991521
2023-08-16,52254917,0.9024752355659499,0.0975247644340501
2023-07-24,51660083,0.8466240234649388,0.1533759765350612
2023-07-24,51648429,0.7344854320295215,0.2655145679704785
2023-08-30,52602903,0.78192619000225,0.2180738099977499
2023-07-25,51677436,0.8718869692812509,0.12811303071874913
2023-08-29,52619237,0.91732676083133,0.08267323916867002
2023-09-07,52864419,0.7340016340403943,0.2659983659596057
2023-09-01,51994992,0.769750545179335,0.23024945482066492
2023-08-15,52227425,0.9162176432871201,0.08378235671287998
2023-08-29,52614086,0.7000262273705286,0.29997377262947145
2023-08-19,52330160,0.6762230658984588,0.3237769341015412
2023-09-09,52928861,0.7489013775449191,0.2510986224550809
2023-07-31,51828204,0.8910201091325319,0.10897989086746805
2023-08-04,51926039,0.7043542301719641,0.295645769828036
2023-09-08,52900785,0.8556036709654196,0.1443963290345805
2023-08-23,52428046,0.771596561571415,0.228403438428585
2023-07-28,51754271,0.7702823352880614,0.2297176647119385
2023-07-22,51598374,0.8444053741321427,0.15559462586785727
2023-09-15,53070480,0.9013158741611091,0.09868412583889091
2023-09-06,52835586,0.7727077386394843,0.2272922613605157
2023-08-01,51865101,0.9197580734950344,0.08024192650496567
2023-09-10,52933573,0.7540810511203722,0.24591894887962779
2023-09-04,52774568,0.7594365689406554,0.24056343105934466
2023-09-15,53086931,0.7081131528736164,0.29188684712638363
2023-09-10,52955377,0.7952124556540006,0.2047875443459994
2023-07-28,51767094,0.713615004971768,0.286384995028232
2023-09-04,52767699,0.7616726929431382,0.2383273070568618
2023-08-24,52452544,0.9064454070184899,0.09355459298151014
2023-07-24,51663636,0.8487802993753824,0.1512197006246176
2023-09-14,53056296,0.7733066547169256,0.2266933452830744
2023-08-22,52406714,0.8058775755901517,0.19412242440984825
2023-07-26,51697745,0.7384495881811393,0.2615504118188608
2023-07-30,51807082,0.8748178809181951,0.1251821190818049
2023-08-31,52677954,0.7752561235604052,0.22474387643959481
2023-08-27,52537937,0.7432107621579063,0.2567892378420937
2023-08-17,52261862,0.7975288391058286,0.20247116089417141
2023-08-29,52594353,0.8896408901684417,0.11035910983155829
2023-08-12,52134487,0.8927733773953146,0.10722662260468536
2023-09-12,53013569,0.7226951541602826,0.2773048458397173
2023-08-11,52118611,0.8329167394748284,0.16708326052517167
2023-09-13,53031041,0.8431273185722057,0.15687268142779434
2023-08-25,52487284,0.885468234455162,0.11453176554483799
2023-07-30,51814795,0.821387023171716,0.1786129768282841
2023-09-13,53037748,0.891581569668363,0.10841843033163702
2023-08-30,52631072,0.9035242026883099,0.09647579731169015
2023-08-06,51982982,0.7776116562016735,0.22238834379832645
2023-08-08,52040055,0.8404942870244052,0.15950571297559485
2023-08-28,52591686,0.904521374339003,0.09547862566099702
2023-08-04,51927403,0.743608770579079,0.256391229420921
2023-08-02,51879972,0.881593791163624,0.11840620883637598
2023-09-09,52910028,0.7600022781782247,0.2399977218217752
2023-07-31,51839487,0.9217012916959525,0.07829870830404753
2023-08-24,52451518,0.7228220134171237,0.27717798658287635
2023-08-22,52405837,0.8962403877758003,0.10375961222419974
2023-09-03,51997077,0.909621647490514,0.09037835250948603
2023-08-07,52019821,0.6838729852149441,0.3161270147850559
2023-09-07,52859185,0.7562454666417111,0.24375453335828892
2023-08-21,52312047,0.8042521226217343,0.19574787737826577
2023-08-07,52008628,0.7474358782828028,0.25256412171719717
2023-08-05,51959318,0.8583469122302174,0.14165308776978264
2023-08-25,52499652,0.8470712269890637,0.15292877301093638
2023-08-27,52540262,0.9016471113049247,0.0983528886950753
2023-09-10,52951310,0.8213391497941636,0.17866085020583644
2023-08-27,52537042,0.7060317703559453,0.2939682296440547
2023-09-14,53043998,0.7569136654225275,0.24308633457747256
2023-08-13,52166853,0.8137676782918097,0.1862323217081902
2023-08-08,52032167,0.8119783617009314,0.1880216382990686
2023-09-14,53051073,0.9264474356721327,0.07355256432786725
2023-09-01,52688518,0.8897850479557547,0.11021495204424525
2023-08-14,52197263,0.8897132209124463,0.11028677908755367
2023-09-13,53026629,0.9014079039590732,0.09859209604092677
2023-08-25,52481837,0.6601890886980468,0.33981091130195323
2023-07-23,51636970,0.8367021559220484,0.1632978440779515
2023-08-09,52059013,0.7518721586119059,0.24812784138809404
2023-09-16,52671462,0.8332039727670912,0.16679602723290882
2023-08-18,52294406,0.6999615952316414,0.3000384047683587
2023-08-10,52084941,0.689217291191626,0.310782708808374
2023-08-26,52515964,0.8361247125819934,0.16387528741800658
2023-08-28,52573896,0.6762230658984588,0.3237769341015412
2023-08-20,52358592,0.8525309710550031,0.14746902894499686
2023-09-11,52984573,0.7247896210495683,0.27521037895043166
2023-09-13,53022147,0.8579287768719219,0.14207122312807807
2023-08-30,52630917,0.8637370429964976,0.13626295700350247
2023-07-20,51544270,0.5906982036650315,0.4093017963349685
2023-08-25,52504492,0.8932874140012457,0.10671258599875436
2023-09-06,52823604,0.8777883832142434,0.12221161678575668
2023-08-20,52344967,0.8065757905556862,0.19342420944431382
2023-09-09,52920660,0.921724014973677,0.07827598502632309
2023-07-20,51539773,0.8956061804070783,0.10439381959292166
2023-07-29,51780524,0.838776092550529,0.16122390744947096
2023-09-04,52779965,0.8987520850220274,0.1012479149779726
2023-09-17,53145846,0.7526198999631146,0.24738010003688543
2023-07-21,51565521,0.8304606865987143,0.16953931340128575
2023-08-18,52290716,0.8008523191957223,0.1991476808042777
2023-08-12,52140484,0.8432282153164578,0.15677178468354225
2023-08-13,52172155,0.7760981567074146,0.22390184329258547
2023-08-25,52491566,0.8902590411940109,0.10974095880598908
2023-08-23,52418298,0.7581716466265175,0.2418283533734825
2023-08-28,52575045,0.890136328880059,0.10986367111994094
2023-08-17,52272032,0.8901587627117491,0.10984123728825096
2023-07-30,51808622,0.7400112179512105,0.2599887820487895
2023-08-17,52270711,0.901995298716441,0.098004701283559
2023-08-21,52378841,0.899797012119141,0.10020298788085907
2023-07-28,51766526,0.831882861651944,0.168117138348056
2023-09-11,52965204,0.7383063090685593,0.2616936909314407
2023-07-20,51553047,0.8932336125352852,0.10676638746471483
2023-07-30,51807522,0.8412428112994429,0.15875718870055713
2023-09-04,52768029,0.9147025462689123,0.0852974537310877
2023-08-23,52429465,0.6749050955010532,0.32509490449894685
2023-08-03,51906347,0.7417199273274159,0.2582800726725841
2023-09-15,53094498,0.844768263146072,0.15523173685392794
2023-08-21,52379486,0.7353688953417712,0.2646311046582288
2023-08-25,52480723,0.7548691067078068,0.24513089329219317
2023-07-29,51785305,0.7474358782828028,0.25256412171719717
2023-08-17,52279730,0.8309379815285914,0.16906201847140853
2023-08-23,52443875,0.6649953007159559,0.3350046992840441
2023-08-18,52290744,0.773660310487608,0.22633968951239203
2023-09-10,52950364,0.8851694590479314,0.1148305409520686
2023-08-26,52515295,0.8459308561837017,0.1540691438162983
2023-08-29,52605699,0.7977251320708925,0.2022748679291076
2023-07-23,51633180,0.9044023652677557,0.09559763473224428
2023-07-29,51772606,0.6789497278549689,0.3210502721450311
2023-09-04,52775344,0.890951463141104,0.10904853685889607
2023-09-13,53030972,0.706424765009536,0.293575234990464
2023-07-29,51792954,0.8876052019072505,0.11239479809274959
2023-09-16,53111110,0.763638540510963,0.23636145948903697
2023-09-06,52843562,0.6212436161649916,0.3787563838350084
2023-07-23,51616716,0.713615004971768,0.286384995028232
2023-08-06,51989624,0.8140737026200084,0.18592629737999153
2023-08-02,51894726,0.8843018687517893,0.11569813124821074
2023-09-01,52704483,0.6970126506886143,0.30298734931138577
2023-09-10,52947383,0.8410673432419662,0.15893265675803386
2023-09-07,52855660,0.7211749054522194,0.27882509454778054
2023-08-14,52202105,0.8239072187865544,0.17609278121344563
2023-09-15,53074208,0.7070302859742357,0.29296971402576427
2023-09-17,53139768,0.9294652503473262,0.07053474965267376
2023-08-16,52244513,0.8072036862451633,0.19279631375483675
2023-08-23,52428948,0.8378223129226738,0.16217768707732613
2023-09-09,52929520,0.6970126506886143,0.30298734931138577
2023-08-05,51953137,0.6762230658984588,0.3237769341015412
2023-07-21,51584072,0.8540765764042498,0.14592342359575014
2023-09-09,52918418,0.7515174948335507,0.24848250516644935
2023-07-21,51569166,0.9081033973407681,0.09189660265923195
2023-07-19,51537155,0.7763627996976736,0.22363720030232634
2023-08-03,51915483,0.8895981934044324,0.11040180659556764
2023-08-29,52606656,0.9010794856262927,0.09892051437370732
2023-08-30,52648438,0.6762230658984588,0.3237769341015412
2023-09-09,52908703,0.8643880872535574,0.13561191274644255
2023-07-24,51659958,0.7378551698195237,0.26214483018047635
2023-09-12,53000957,0.706424765009536,0.293575234990464
2023-08-30,52634521,0.7599762174623846,0.2400237825376154
2023-09-16,53119406,0.8054830414634826,0.1945169585365174
2023-07-26,51705515,0.8536695492415556,0.14633045075844447
2023-08-13,52166599,0.7312568224172116,0.2687431775827885
2023-08-28,52569854,0.7013504882232481,0.2986495117767519
2023-08-22,52416472,0.7651471352496401,0.23485286475035996
2023-08-08,52050469,0.6811558622860449,0.31884413771395514
2023-09-14,53048799,0.8111802162928534,0.18881978370714664
2023-09-16,53120300,0.7219286868294207,0.2780713131705793
2023-08-07,52007337,0.8458583185715168,0.1541416814284832
2023-09-09,52921152,0.769194727086612,0.23080527291338804
2023-09-06,52842421,0.7474358782828028,0.25256412171719717
2023-09-10,52945727,0.8520123404687999,0.14798765953120005
2023-09-10,52941638,0.650989526558365,0.34901047344163505
2023-08-30,52640954,0.8633696457285784,0.13663035427142156
2023-09-13,53038444,0.8692197255792273,0.1307802744207726
2023-08-15,52214317,0.6073988742744589,0.39260112572554107
2023-08-31,52670514,0.8447938451154966,0.15520615488450343
2023-09-04,52775817,0.7522047195541818,0.24779528044581822
2023-07-30,51816037,0.8047359544197304,0.19526404558026958
2023-08-07,52012378,0.7081131528736164,0.29188684712638363
2023-09-10,52952829,0.7649415329974145,0.23505846700258543
2023-08-09,52059498,0.6970126506886143,0.30298734931138577
2023-07-24,51655783,0.8622066537903275,0.1377933462096725
2023-09-03,52752553,0.9055012837216142,0.09449871627838584
2023-09-08,52897985,0.7537183278537073,0.24628167214629268
2023-08-29,52613616,0.8626201198960168,0.13737988010398322
2023-08-09,52058456,0.7299509693117168,0.27004903068828323
2023-08-09,52067254,0.5245232297527145,0.4754767702472856
2023-09-01,52171617,0.7171110417592651,0.2828889582407349
2023-09-10,52948025,0.850883390655608,0.14911660934439194
2023-08-11,52110945,0.7499233580926075,0.2500766419073925
2023-07-24,51646852,0.8769242239482447,0.12307577605175532
2023-09-03,52738005,0.8913176739346637,0.10868232606533637
2023-08-23,52423466,0.8065638609310799,0.19343613906892015
2023-09-03,52758837,0.7626566662334737,0.23734333376652628
2023-07-23,51623295,0.8144632551073209,0.18553674489267913
2023-09-13,53016395,0.8348723399768532,0.16512766002314688
2023-08-13,52165562,0.8680203152522292,0.13197968474777083
2023-08-22,52406884,0.7658858057459231,0.2341141942540769
2023-08-30,52630557,0.6762230658984588,0.3237769341015412
2023-08-12,52135399,0.7546156327565667,0.2453843672434333
2023-09-02,52732986,0.8189085327710822,0.1810914672289178
2023-07-21,51569880,0.854281274042982,0.14571872595701799
2023-09-06,52840212,0.8222561460077653,0.17774385399223466
2023-08-13,52154244,0.8091376847666631,0.19086231523333688
2023-08-25,52488127,0.8406979344967365,0.15930206550326353
2023-08-28,52585774,0.7257120681233505,0.27428793187664946
2023-09-13,53028892,0.7933120776351494,0.2066879223648505
2023-09-07,52854510,0.9076016889131572,0.09239831108684278
2023-08-19,52318009,0.736174522381858,0.263825477618142
2023-07-22,51602176,0.8002208288797237,0.19977917112027632
2023-08-20,52358778,0.8634893323617248,0.1365106676382752
2023-09-04,52779493,0.8539280811926303,0.14607191880736972
2023-09-09,52908237,0.8849437125714519,0.11505628742854808
2023-08-25,52491564,0.7975625077640317,0.20243749223596827
2023-08-27,52534695,0.860534643524303,0.13946535647569705
2023-07-25,51680398,0.9117879337437321,0.0882120662562679
2023-08-29,52607935,0.7671950413270455,0.2328049586729545
2023-08-18,52282178,0.7474358782828028,0.25256412171719717
2023-08-19,52333370,0.7298135434478371,0.2701864565521629
2023-08-28,52573282,0.7727354806120031,0.22726451938799688
2023-08-31,52676921,0.7580021834223525,0.24199781657764752
2023-08-29,52611472,0.8741497454054311,0.12585025459456886
2023-09-03,52753477,0.6151790242917319,0.3848209757082681
2023-08-12,52144649,0.6717105310616156,0.32828946893838434
2023-08-31,52660752,0.8081882706692491,0.19181172933075086
2023-09-02,52716916,0.8043100764982039,0.19568992350179612
2023-08-16,52244768,0.9097899864661704,0.09021001353382958
2023-07-25,51672468,0.9058850614623347,0.0941149385376653
